,Date Range,Product Name,SKU,Category,Quantity,Start Date,Quantity Change %,4 Week Average Quantity,4 Week Avg % Change,Previous Week Quantity,Total Quantity_x,Previous Week Total Quantity_x,Total Quantity_y,Previous Week Total Quantity_y,UPC,Price Change %,modifiedUPC,Dollar Change
556472,5/16/2024 to 5/22/2024,GOYA PAELLA NEGRA 19 OZ,0004133103599,ARROZ,3.0,2024-05-16,inf,0.75,inf,0.0,837064.0,794174.0,837064.0,794174.0,,,,
556486,5/16/2024 to 5/22/2024,OCEAN SPRAY WHITE CRANBERRY 64 OZ,0003120028127,JUGOS PET,135.0,2024-05-16,2.2727272727272707,115.75,4.514672686230248,132.0,837064.0,794174.0,837064.0,794174.0,3120028127,9.295774647887335,0003120028127,0.33000000000000007
556550,5/16/2024 to 5/22/2024,OCEAN SPRAY CRAN/GRAPE DIET 64 OZ,0003120020157,JUGOS PET,92.0,2024-05-16,-19.999999999999996,95.5,10.404624277456653,115.0,837064.0,794174.0,837064.0,794174.0,3120020157,9.295774647887335,0003120020157,0.33000000000000007
556608,5/16/2024 to 5/22/2024,MISTIC MANGO CARROT 64 OZ,0008939664297,JUGOS PET,88.0,2024-05-16,-29.600000000000005,108.0,-7.494646680942186,125.0,837064.0,794174.0,837064.0,794174.0,8939664297,4.057971014492745,0008939664297,0.13999999999999968
556656,5/16/2024 to 5/22/2024,UNCLE BENS ORIGNAL LONG GRAIN 8.8 OZ,0005480003176,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
556683,5/16/2024 to 5/22/2024,UNCLE BENS WHOLE GRAIN BROWN 8.8 OZ,0005480003177,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
556740,5/16/2024 to 5/22/2024,OCEAN SPRAY CRANBERRY JUICE 64 OZ,0003120020007,JUGOS PET,374.0,2024-05-16,-22.567287784679092,396.0,4.416611733684905,483.0,837064.0,794174.0,837064.0,794174.0,3120020007,9.295774647887335,0003120020007,0.33000000000000007
556745,5/16/2024 to 5/22/2024,OCEAN SPRAY CRANBERRY DIET 64 OZ,0003120020031,JUGOS PET,117.0,2024-05-16,-12.030075187969924,116.5,8.120649651972167,133.0,837064.0,794174.0,837064.0,794174.0,3120020031,9.295774647887335,0003120020031,0.33000000000000007
556770,5/16/2024 to 5/22/2024,UNCLE BENS LONG GRAIN & WILD 8.8 OZ,0005480003077,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
556776,5/16/2024 to 5/22/2024,OCEAN SPARY CRAN/GRAPE 100% 64 OZ,0003120003466,JUGOS PET,42.0,2024-05-16,13.513513513513509,34.75,6.106870229007644,37.0,837064.0,794174.0,837064.0,794174.0,3120003466,2.6315789473684292,0003120003466,0.11000000000000032
556787,5/16/2024 to 5/22/2024,UNCLE BEN'S BRAND RICE 5 LBS,0005480001007,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
556871,5/16/2024 to 5/22/2024,UNCLE BENS R/R ROASTED CHICKE 8.8 OZ,0005480003076,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
557015,5/16/2024 to 5/22/2024,BENS READY WHOLE GRAIN BROWN 8.8 OZ,0005480042334,ARROZ,2.0,2024-05-16,100.0,1.5,-25.0,1.0,837064.0,794174.0,837064.0,794174.0,,,,
557118,5/16/2024 to 5/22/2024,BENS READY ORIG LONG GRAIN 8.8 OZ,0005480042333,ARROZ,1.0,2024-05-16,0.0,1.5,19.999999999999996,1.0,837064.0,794174.0,837064.0,794174.0,,,,
557155,5/16/2024 to 5/22/2024,BENS R/R ROASTED CHICKE 8.8 OZ,0005480042330,ARROZ,1.0,2024-05-16,inf,0.25,-50.0,0.0,837064.0,794174.0,837064.0,794174.0,,,,
557171,5/16/2024 to 5/22/2024,MISTIC ORANGE CARROT 64 OZ,0008939664296,JUGOS PET,1003.0,2024-05-16,-23.78419452887538,1018.0,6.90469939616698,1316.0,837064.0,794174.0,837064.0,794174.0,8939664296,4.057971014492745,0008939664296,0.13999999999999968
557203,5/16/2024 to 5/22/2024,BENS  READY LONG GRAIN & WILD 8.8 OZ,0005480042331,ARROZ,1.0,2024-05-16,-66.66666666666667,2.25,-25.0,3.0,837064.0,794174.0,837064.0,794174.0,,,,
557299,5/16/2024 to 5/22/2024,OCEAN SPRAY LIGHT CRAN.GRAPE 64 OZ,0003120034327,JUGOS PET,43.0,2024-05-16,138.88888888888889,28.25,10.784313725490202,18.0,837064.0,794174.0,837064.0,794174.0,3120034327,9.295774647887335,0003120034327,0.33000000000000007
557856,5/16/2024 to 5/22/2024,ECONO ARROZ 10/3 LB,0000000002140,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
558086,5/16/2024 to 5/22/2024,VALENCIA ARROZ MEDIANO 3 LBS,0008562501200,ARROZ,190.0,2024-05-16,-3.5532994923857864,185.75,-3.255208333333337,197.0,837064.0,794174.0,837064.0,794174.0,8562501200,0.0,0008562501200,0.0
559343,5/16/2024 to 5/22/2024,GOYA ARROZ MEDIANO 10/3 LBS,0001257812345,ARROZ,3.0,2024-05-16,inf,0.75,50.0,0.0,837064.0,794174.0,837064.0,794174.0,,,,
559721,5/16/2024 to 5/22/2024,RICELAND ARROZ INTEGRAL 1 LB,0003520026410,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
560756,5/16/2024 to 5/22/2024,RICO ARROZ MEDIANO 5 LB,0074370900511,ARROZ,25.0,2024-05-16,8.695652173913038,22.75,-13.33333333333333,23.0,837064.0,794174.0,837064.0,794174.0,74370900511,0.0,0074370900511,0.0
560811,5/16/2024 to 5/22/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,158.0,2024-05-16,-11.23595505617978,194.5,-17.321997874601493,178.0,837064.0,794174.0,837064.0,794174.0,7298100105,2.0437956204379715,0007298100105,0.14000000000000057
560833,5/16/2024 to 5/22/2024,BARILLA READY ELBOW PASTA 8.5 OZ,0007680800684,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
560878,5/16/2024 to 5/22/2024,BARILLA READY ROTINI PASTA 8.5 OZ,0007680800683,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
560907,5/16/2024 to 5/22/2024,RICO ARROZ GRANO LARGO 50 LBS,0074370900028,ARROZ,1.0,2024-05-16,-66.66666666666667,1.25,-16.666666666666664,3.0,837064.0,794174.0,837064.0,794174.0,,,,
560933,5/16/2024 to 5/22/2024,RICO ARROZ CLEAR 5 LB,0074370900082,ARROZ,15.0,2024-05-16,36.36363636363635,13.0,10.63829787234043,11.0,837064.0,794174.0,837064.0,794174.0,,,,
560938,5/16/2024 to 5/22/2024,RICO ARROZ PARBOILED 1 LB,0074370900086,ARROZ,28.0,2024-05-16,12.00000000000001,31.5,4.132231404958686,25.0,837064.0,794174.0,837064.0,794174.0,74370900086,0.0,0074370900086,0.0
560940,5/16/2024 to 5/22/2024,MAMI ARROZ GRANO LARGO 20 LBS,0074370900083,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
560953,5/16/2024 to 5/22/2024,RICO ARROZ GRANO LARGO 1 LB CLEAR,0074370900080,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
560957,5/16/2024 to 5/22/2024,RICO ARROZ JAZMIN 2 LB,0074370900103,ARROZ,164.0,2024-05-16,2.499999999999991,138.75,9.251968503937015,160.0,837064.0,794174.0,837064.0,794174.0,74370900103,0.0,0074370900103,0.0
560958,5/16/2024 to 5/22/2024,RICO ARROZ JASMIN 10 LBS,0074370900101,ARROZ,74.0,2024-05-16,13.846153846153841,56.75,2.714932126696823,65.0,837064.0,794174.0,837064.0,794174.0,74370900101,0.0,0074370900101,0.0
560963,5/16/2024 to 5/22/2024,RICO ARROZ PARBOILED GRANO LARGO 3LB,0074370900087,ARROZ,22.0,2024-05-16,-43.58974358974359,28.75,8.490566037735858,39.0,837064.0,794174.0,837064.0,794174.0,,,,
560969,5/16/2024 to 5/22/2024,RICO ARROZ LONG RICE PARBOILED 5 LBS,0074370900088,ARROZ,23.0,2024-05-16,76.92307692307692,15.75,-3.076923076923077,13.0,837064.0,794174.0,837064.0,794174.0,,,,
560974,5/16/2024 to 5/22/2024,RICO ARROZ GRANO LARGO PK CLEAR 10LB,0074370900125,ARROZ,23.0,2024-05-16,91.66666666666667,14.0,9.80392156862746,12.0,837064.0,794174.0,837064.0,794174.0,,,,
560978,5/16/2024 to 5/22/2024,RICO ARROZ GRANO MEDIANO 10 LB,0074370900113,ARROZ,43.0,2024-05-16,79.16666666666667,26.75,13.829787234042556,24.0,837064.0,794174.0,837064.0,794174.0,,,,
561003,5/16/2024 to 5/22/2024,RICO ARROZ GRANO LARGO CLEAR 3 LBS,0074370900081,ARROZ,1.0,2024-05-16,-87.5,9.75,-27.77777777777778,8.0,837064.0,794174.0,837064.0,794174.0,,,,
561006,5/16/2024 to 5/22/2024,RICO ARROZ GRANO LARGO 2 LBS,0074370900379,ARROZ,5.0,2024-05-16,0.0,4.0,-15.789473684210531,5.0,837064.0,794174.0,837064.0,794174.0,,,,
561011,5/16/2024 to 5/22/2024,RICO ARROZ GRANO MEDIANO 2 LBS,0074370900311,ARROZ,47.0,2024-05-16,-18.965517241379317,43.0,-3.3707865168539297,58.0,837064.0,794174.0,837064.0,794174.0,74370900311,0.0,0074370900311,0.0
561018,5/16/2024 to 5/22/2024,RICO ARROZ GR/LARGO PARBOLIED 10 LBS,0074370900191,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
561048,5/16/2024 to 5/22/2024,RICO ARROZ GRANO CORTO 3 LBS,0074370900129,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
561210,5/16/2024 to 5/22/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,101.0,2024-05-16,40.27777777777777,74.75,1.3559322033898313,72.0,837064.0,794174.0,837064.0,794174.0,7298100157,0.0,0007298100157,0.0
561411,5/16/2024 to 5/22/2024,BARILLA READY PASTA PENNE 8.5 OZ,0007680800655,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
561531,5/16/2024 to 5/22/2024,RICO JAZMIN ARROZ 3 LBS CLEAR,0074370900099,ARROZ,252.0,2024-05-16,24.13793103448276,229.75,-16.83257918552036,203.0,837064.0,794174.0,837064.0,794174.0,74370900099,0.0,0074370900099,0.0
561547,5/16/2024 to 5/22/2024,RICO ARROZ MEDIANO 3 LBS,0074370900011,ARROZ,8354.0,2024-05-16,14.39134602218266,9969.5,-34.21968559787539,7303.0,837064.0,794174.0,837064.0,794174.0,74370900011,10.212765957446802,0074370900011,0.23999999999999977
561611,5/16/2024 to 5/22/2024,RICO ARROZ GRANO LARGO 3 LBS,0074370900023,ARROZ,109.0,2024-05-16,0.92592592592593,102.25,-18.036072144288575,108.0,837064.0,794174.0,837064.0,794174.0,74370900023,0.0,0074370900023,0.0
561631,5/16/2024 to 5/22/2024,RICO ARROZ G/MEDIANO 20 LBS,0074370900013,ARROZ,43.0,2024-05-16,53.571428571428584,26.75,9.183673469387754,28.0,837064.0,794174.0,837064.0,794174.0,74370900013,0.0,0074370900013,0.0
561713,5/16/2024 to 5/22/2024,RICO ARROZ GRANO LARGO 20 LBS,0074370900025,ARROZ,18.0,2024-05-16,100.0,10.25,10.81081081081081,9.0,837064.0,794174.0,837064.0,794174.0,,,,
562089,5/16/2024 to 5/22/2024,RICO JAZMIN ARROZ CLEAR 5 LBS,0074370900100,ARROZ,140.0,2024-05-16,9.375,120.25,5.021834061135366,128.0,837064.0,794174.0,837064.0,794174.0,74370900100,0.0,0074370900100,0.0
562771,5/16/2024 to 5/22/2024,GOYA PAELLA 19 OZ,0004133102541,ARROZ,7.0,2024-05-16,133.33333333333334,4.0,14.28571428571428,3.0,837064.0,794174.0,837064.0,794174.0,,,,
563268,5/16/2024 to 5/22/2024,BARILLA READY PASTA ELBOWS 7 OZ,0007680801179,ARROZ,3.0,2024-05-16,inf,0.75,inf,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563433,5/16/2024 to 5/22/2024,ROLAND RISOTTO VEG PRIMAVERA 5.8 OZ,0004122472020,ARROZ,0.0,2024-05-16,,0.25,-50.0,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563448,5/16/2024 to 5/22/2024,ROLAND GARDEN VEG QUINOA 5.46 OZ,0004122472184,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563467,5/16/2024 to 5/22/2024,ROLAND BLACK QUINOA 12 OZ,0004122472186,ARROZ,2.0,2024-05-16,inf,0.75,50.0,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563470,5/16/2024 to 5/22/2024,ROLAND MEDITERRANEAN QUINOA 5.46 OZ,0004122472194,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563567,5/16/2024 to 5/22/2024,BARILLA READY PASTA ROTINI 7 OZ,0007680801178,ARROZ,2.0,2024-05-16,inf,1.25,66.66666666666667,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563600,5/16/2024 to 5/22/2024,ROLAND LEMON CURRY QUINOA 5.46 OZ,0004122472174,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563623,5/16/2024 to 5/22/2024,ROLAND RED ANDEAN QUINOA 12 OZ,0004122472176,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
563689,5/16/2024 to 5/22/2024,EL JIBARITO ARROZ GRANO MEDIANO 3 LB,0004133102020,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566106,5/16/2024 to 5/22/2024,MAGA ARROZ CON DULCE 8 OZ,0009497611699,ARROZ,0.0,2024-05-16,,0.75,0.0,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566196,5/16/2024 to 5/22/2024,CARRETILLA ARROZ REDONDO 8.8 OZ,0085618500532,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566223,5/16/2024 to 5/22/2024,LA FINCA ARROZ INTEGRAL G/LARGO 2 LB,0009497630365,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566395,5/16/2024 to 5/22/2024,LA FINCA ARROZ G/LARGO ORGANICO 2 LB,0009497630364,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566430,5/16/2024 to 5/22/2024,CARRETILLA ARROZ INTEGRAL 4.41 OZ,0085618500533,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566633,5/16/2024 to 5/22/2024,MAGA TEMBLEQUE COCO 8 OZ,0009497630470,ARROZ,1.0,2024-05-16,inf,0.25,inf,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566663,5/16/2024 to 5/22/2024,MAGA EXHIBIDOR MENU CRIOLLO,0009497630473,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
566910,5/16/2024 to 5/22/2024,MAGA MAJARETE DE ARROZ 5.6 OZ,0009497630471,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
569636,5/16/2024 to 5/22/2024,SELLO ROJO JASMINE GRANO MED 5 LBS,0001710087347,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
571105,5/16/2024 to 5/22/2024,ALESSI PAELLA ITALIAN STYLE 17 OZ,0007107280430,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
572457,5/16/2024 to 5/22/2024,MOTTS APPLE JUICE 64 OZ,0001480000034,JUGOS PET,650.0,2024-05-16,15.864527629233516,601.0,-12.866980790141358,561.0,837064.0,794174.0,837064.0,794174.0,1480000034,0.0,0001480000034,0.0
572977,5/16/2024 to 5/22/2024,MOTTS PLUS LIGHT APPLE 64 OZ,0001480032100,JUGOS PET,92.0,2024-05-16,-8.910891089108908,90.25,-5.000000000000004,101.0,837064.0,794174.0,837064.0,794174.0,1480032100,0.0,0001480032100,0.0
573394,5/16/2024 to 5/22/2024,MOTTS APPLE NATURAL STYLE JUICE 64OZ,0001480031656,JUGOS PET,20.0,2024-05-16,5.263157894736836,23.0,-19.298245614035093,19.0,837064.0,794174.0,837064.0,794174.0,1480031656,0.0,0001480031656,0.0
574139,5/16/2024 to 5/22/2024,WELCH GRAPE CONCORD JUICE COCKT 64OZ,0004180020199,JUGOS PET,126.0,2024-05-16,-30.000000000000004,141.5,2.350813743218816,180.0,837064.0,794174.0,837064.0,794174.0,4180020199,21.449275362318843,0004180020199,0.7400000000000002
574350,5/16/2024 to 5/22/2024,WELCHS GRAPE JUICE 100 % 10 OZ,0004180035400,JUGOS PET,1061.0,2024-05-16,47.156726768377254,801.0,5.498847546921315,721.0,837064.0,794174.0,837064.0,794174.0,4180035400,0.0,0004180035400,0.0
574483,5/16/2024 to 5/22/2024,WELCH'S GRAPE JUICE 100% 64 OZ,0004180020750,JUGOS PET,347.0,2024-05-16,18.02721088435375,326.5,-10.42524005486969,294.0,837064.0,794174.0,837064.0,794174.0,4180020750,0.0,0004180020750,0.0
575187,5/16/2024 to 5/22/2024,CARRETILLA ENSALADILLA RUSA 8.46OZ,0085618500506,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
575221,5/16/2024 to 5/22/2024,CARRETILLA ENS PALITO MAR 8.46 OZ,0085618500507,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
575499,5/16/2024 to 5/22/2024,WELCH'S WHITE GRAPE 100% JUICE 64 OZ,0004180022700,JUGOS PET,88.0,2024-05-16,-6.382978723404253,98.0,-19.34156378600823,94.0,837064.0,794174.0,837064.0,794174.0,4180022700,0.0,0004180022700,0.0
575755,5/16/2024 to 5/22/2024,SAMAN SELECT SUPREMO ARROZ 3.2 LBS,0773011500039,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
575950,5/16/2024 to 5/22/2024,ALESSI POMODORO RISOTTO 8 OZ,0007107200314,ARROZ,2.0,2024-05-16,inf,1.0,0.0,0.0,837064.0,794174.0,837064.0,794174.0,,,,
576229,5/16/2024 to 5/22/2024,GOYA ARROZ SABOR A POLLO 7 OZ,0004133112657,ARROZ,13.0,2024-05-16,85.71428571428572,11.0,22.222222222222232,7.0,837064.0,794174.0,837064.0,794174.0,,,,
576234,5/16/2024 to 5/22/2024,GOYA ARROZ HABICHUELAS COLORADA 7 OZ,0004133112666,ARROZ,9.0,2024-05-16,-9.999999999999998,9.75,-7.14285714285714,10.0,837064.0,794174.0,837064.0,794174.0,,,,
576243,5/16/2024 to 5/22/2024,ALESSI MILANESE RISOTTO 8 OZ,0007107200310,ARROZ,3.0,2024-05-16,50.0,2.25,28.57142857142858,2.0,837064.0,794174.0,837064.0,794174.0,,,,
576250,5/16/2024 to 5/22/2024,GOYA ARROZ CON GANDULES 7 OZ,0004133112661,ARROZ,6.0,2024-05-16,-33.333333333333336,7.5,-3.2258064516129004,9.0,837064.0,794174.0,837064.0,794174.0,,,,
576273,5/16/2024 to 5/22/2024,GOYA ARROZ CON HABICHUELA NEGRA 7 OZ,0004133112665,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
576290,5/16/2024 to 5/22/2024,GOYA ARROZ PRIMAVERA 7 OZ,0004133112664,ARROZ,2.0,2024-05-16,-66.66666666666667,4.25,-29.166666666666664,6.0,837064.0,794174.0,837064.0,794174.0,,,,
576298,5/16/2024 to 5/22/2024,GOYA ARROZ BROCCOLI & CHEDD 7 OZ,0004133112667,ARROZ,7.0,2024-05-16,0.0,5.75,4.545454545454541,7.0,837064.0,794174.0,837064.0,794174.0,,,,
576300,5/16/2024 to 5/22/2024,GOYA RICE W/CARROTS & ONION 7 OZ,0004133112668,ARROZ,3.0,2024-05-16,-70.0,5.75,4.545454545454541,10.0,837064.0,794174.0,837064.0,794174.0,,,,
576310,5/16/2024 to 5/22/2024,GOYA ARROZ AMARILLO 7 OZ,0004133112662,ARROZ,10.0,2024-05-16,-16.666666666666664,12.5,4.166666666666674,12.0,837064.0,794174.0,837064.0,794174.0,,,,
576498,5/16/2024 to 5/22/2024,ALESSI ARBOTIO FUNGHI 8 OZ,0007107200312,ARROZ,3.0,2024-05-16,50.0,3.0,0.0,2.0,837064.0,794174.0,837064.0,794174.0,,,,
576602,5/16/2024 to 5/22/2024,ALESSI ARBORIO RICE 26.4 OZ,0007107200319,ARROZ,6.0,2024-05-16,-14.28571428571429,7.75,14.814814814814813,7.0,837064.0,794174.0,837064.0,794174.0,,,,
576610,5/16/2024 to 5/22/2024,GOYA ARROZ CON TOMATE 7 OZ,0004133112675,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
576661,5/16/2024 to 5/22/2024,ALESSI SICILIAN BRODO CHICKEN 6 OZ,0007107200375,ARROZ,0.0,2024-05-16,-100.0,1.0,-19.999999999999996,3.0,837064.0,794174.0,837064.0,794174.0,,,,
576712,5/16/2024 to 5/22/2024,SELLO ROJO GRANO LARGO 3 LBS,0085915000600,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
576986,5/16/2024 to 5/22/2024,SELLO ROJO PARBOILED GRAIN RICE 3 LB,0085915000601,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
577016,5/16/2024 to 5/22/2024,ALESSI PASTA FAZOOL SOUP 6 OZ,0007107200370,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
577090,5/16/2024 to 5/22/2024,VIGO PAELLA 19 OZ,0007107201305,ARROZ,17.0,2024-05-16,-15.000000000000002,16.5,3.125,20.0,837064.0,794174.0,837064.0,794174.0,7107201305,1.6155088852988664,0007107201305,0.09999999999999964
577411,5/16/2024 to 5/22/2024,VIGO YELLOW RICE 10 OZ,0007107201303,ARROZ,3.0,2024-05-16,200.0,1.75,-12.5,1.0,837064.0,794174.0,837064.0,794174.0,,,,
577458,5/16/2024 to 5/22/2024,VIGO PAELLA VALENCIANA 8 OZ,0007107201304,ARROZ,35.0,2024-05-16,75.0,25.75,-8.849557522123897,20.0,837064.0,794174.0,837064.0,794174.0,,,,
577535,5/16/2024 to 5/22/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,475.0,2024-05-16,-6.126482213438733,439.5,3.9621525724423456,506.0,837064.0,794174.0,837064.0,794174.0,4900004526,0.0,0004900004526,0.0
577645,5/16/2024 to 5/22/2024,UNCLE BENS WHOLE GRAIN RICE 5 LB,0000548042018,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
577680,5/16/2024 to 5/22/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,325.0,2024-05-16,-11.924119241192411,312.25,3.9966694421315507,369.0,837064.0,794174.0,837064.0,794174.0,4900003278,0.0,0004900003278,0.0
577718,5/16/2024 to 5/22/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,204.0,2024-05-16,-26.618705035971225,198.0,10.924369747899165,278.0,837064.0,794174.0,837064.0,794174.0,4900005069,0.0,0004900005069,0.0
578377,5/16/2024 to 5/22/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,195.0,2024-05-16,-20.081967213114748,209.75,-4.76730987514189,244.0,837064.0,794174.0,837064.0,794174.0,4900005642,0.0,0004900005642,0.0
578800,5/16/2024 to 5/22/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,595.0,2024-05-16,-14.634146341463417,621.5,1.1391375101708734,697.0,837064.0,794174.0,837064.0,794174.0,4900000790,0.0,0004900000790,0.0
578870,5/16/2024 to 5/22/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,808.0,2024-05-16,-9.82142857142857,774.0,2.754729505476261,896.0,837064.0,794174.0,837064.0,794174.0,4900000371,0.0,0004900000371,0.0
578897,5/16/2024 to 5/22/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,261.0,2024-05-16,-20.42682926829268,264.75,3.8235294117647145,328.0,837064.0,794174.0,837064.0,794174.0,4900000369,0.0,0004900000369,0.0
583740,5/16/2024 to 5/22/2024,HOLSUM GALLETAS EMP FAMILIAR 10 OZ,0002296100104,GALLETAS,47.0,2024-05-16,-28.787878787878785,52.25,-3.240740740740744,66.0,837064.0,794174.0,837064.0,794174.0,2296100104,8.595988538681954,0002296100104,0.2999999999999998
583914,5/16/2024 to 5/22/2024,ARROZ EMPACADO POR LIBRA,0020933400000,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
583976,5/16/2024 to 5/22/2024,LIMON ROSADO U.S.,0020945300000,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
584616,5/16/2024 to 5/22/2024,EL MAGO ARROZ MEDIANO 20 LBS,0001740011549,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
584628,5/16/2024 to 5/22/2024,MAHATMA RICE WITH QUINOA 8.80 OZ,0001740022305,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
584635,5/16/2024 to 5/22/2024,EL MAGO GRANO LARGO 2 LBS,0001740053919,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
584656,5/16/2024 to 5/22/2024,MAHATMA RTS GARLIC & OLIVE OIL 8.80,0001740022317,ARROZ,10.0,2024-05-16,233.33333333333334,4.5,50.0,3.0,837064.0,794174.0,837064.0,794174.0,,,,
584693,5/16/2024 to 5/22/2024,MAHATMA RTS CILANTRO LIMON 8.80 OZ,0001740022318,ARROZ,9.0,2024-05-16,50.0,6.0,19.999999999999996,6.0,837064.0,794174.0,837064.0,794174.0,,,,
584702,5/16/2024 to 5/22/2024,SELLO ROJO RTS G MED BLANCO 4.4 OZ,0001740053910,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
584710,5/16/2024 to 5/22/2024,MAHATMA WITH RED & WILD RICE 8.80 OZ,0001740022306,ARROZ,0.0,2024-05-16,,0.0,,0.0,837064.0,794174.0,837064.0,794174.0,,,,
584838,5/16/2024 to 5/22/2024,MAHATMA GOLD EXTRA LARGO 5 LBS,0001740010930,ARROZ,0.0,2024-05-16,,0.5,0.0,0.0,837064.0,794174.0,837064.0,794174.0,,,,
584853,5/16/2024 to 5/22/2024,EL MAGO ARROZ GRANO MEDIANO 3 LBS,0001740011253,ARROZ,1203.0,2024-05-16,839.84375,393.5,257.7272727272727,128.0,837064.0,794174.0,837064.0,794174.0,1740011253,0.0,0001740011253,0.0
