,Date Range,Product Name,SKU,Category,Quantity,Start Date,Quantity Change %,4 Week Average Quantity,4 Week Avg % Change,UPC,Price Change %,modifiedUPC,Dollar Change
287138,4/25/2024 to 5/1/2024,ACE ELBOW STRAP ONE SIZE,0005113120394,MEDICINAS OTC,0.0,2024-04-25,,0.0,,,,,
292953,5/23/2024 to 5/29/2024,CLUB CUPS FOOD 50 CONTAINERS 16 OZ,0005252502902,DESECHABLES,3.0,2024-05-23,-0.8333333333333334,19.5,-29.729729729729726,,,,
293102,4/4/2024 to 4/10/2024,"EVERY DINNER BOWL 6"" 25 PK",0005252504056,DESECHABLES,0.0,2024-04-04,,0.0,,,,,
293113,3/21/2024 to 3/27/2024,SAFE T FOAM BOWL 120 CT,0005252504071,DESECHABLES,4.0,2024-03-21,0.0,3.6666666666666665,4.761904761904767,,,,
293116,4/11/2024 to 4/17/2024,SAFE T FOAM BOWL 120 CT,0005252504071,DESECHABLES,2.0,2024-04-11,-0.7142857142857143,4.25,-10.526315789473683,,,,
293201,5/30/2024 to 6/5/2024,SAFE-T PLATO FOAM DIV 8 7/8  40 PK,0005252504115,DESECHABLES,0.0,2024-05-30,,0.0,,,,,
293207,4/11/2024 to 4/17/2024,"SAFE-T PLATOS FOAM 8 7/8"" 40 CT",0005252504116,DESECHABLES,15.0,2024-04-11,-0.31818181818181823,21.75,1.1627906976744207,,,,
293215,3/7/2024 to 3/13/2024,"SAFE-T PLATO FOAM LISO 6"" 40 PK",0005252504117,DESECHABLES,55.0,2024-03-07,,55.0,,,,,
293224,5/9/2024 to 5/15/2024,"SAFE-T PLATO FOAM LISO 6"" 40 PK",0005252504117,DESECHABLES,55.0,2024-05-09,-0.03508771929824561,61.25,5.150214592274671,,,,
293242,3/14/2024 to 3/20/2024,SAFE-T FOAM BOWLS 28 OZ -10 PK,0005252504119,DESECHABLES,2.0,2024-03-14,-0.33333333333333337,2.5,-16.666666666666664,,,,
293243,3/21/2024 to 3/27/2024,SAFE-T FOAM BOWLS 28 OZ -10 PK,0005252504119,DESECHABLES,24.0,2024-03-21,11.0,9.666666666666666,286.66666666666663,,,,
293302,5/9/2024 to 5/15/2024,"SAFE-T PLATO FOAM 8 7/8""  20 CT",0005252505000,DESECHABLES,67.0,2024-05-09,0.21818181818181825,53.5,18.88888888888889,5252505000,0.0,0005252505000,0.0
293309,3/28/2024 to 4/3/2024,"SAFE-T PLATO FOAM DIV 8 7/8"" 20PK",0005252505001,DESECHABLES,0.0,2024-03-28,,0.0,,,,,
293316,5/16/2024 to 5/22/2024,"SAFE-T PLATO FOAM DIV 8 7/8"" 20PK",0005252505001,DESECHABLES,0.0,2024-05-16,,0.0,,,,,
295494,4/4/2024 to 4/10/2024,BORDEN MOZZARELLA W/MILK 8 OZ,0005300007195,QUESOS,33.0,2024-04-04,0.736842105263158,16.75,11.66666666666667,,,,
296503,5/30/2024 to 6/5/2024,G LINE FEMALE COUPLING,0005370920040,JARDINERIA,0.0,2024-05-30,,0.0,,,,,
297008,5/16/2024 to 5/22/2024,VLASIC KOSHER DILL GHERKINS 16 OZ,0005410000410,PEPINILLOS HOT DOG Y HAMBURGUER,43.0,2024-05-16,1.263157894736842,24.5,15.294117647058814,,,,
297526,5/2/2024 to 5/8/2024,SCRUBBING BUBBLES DISS POD REF 2CT,0005460000047,LIMPIEZA DEL HOGAR,0.0,2024-05-02,,0.0,,,,,
297576,4/18/2024 to 4/24/2024,FANTASTIK DISSOLVE KITCH POD KIT 2PK,0005460000489,LIMPIEZA DEL HOGAR,0.0,2024-04-18,,0.0,,,,,
297801,5/16/2024 to 5/22/2024,UNCLE BENS RICE PILAF 5 OZ,0005480042062,ARROZ,0.0,2024-05-16,,0.0,,,,,
297895,3/7/2024 to 3/13/2024,BENS READY  R BUTTER & GARLIC 8.8 OZ,0005480042337,ARROZ,0.0,2024-03-07,,0.0,,,,,
297940,4/18/2024 to 4/24/2024, BEN'S ORIGINAL BROWN RICE 2 LBS,0005480042360,ARROZ,0.0,2024-04-18,,0.0,,,,,
298091,3/14/2024 to 3/20/2024,DON JULIOS AJO NATURAL 16 OZ,0005495114580,AJO MOLIDO/PEDAZOS,0.0,2024-03-14,,0.0,,,,,
298613,3/28/2024 to 4/3/2024,DARE COCONUT CREAM COOKIE 12.3 OZ,0005565311115,GALLETAS,0.0,2024-03-28,,0.0,,,,,
298653,4/4/2024 to 4/10/2024,MCCAIN DOUBLE PACK CAKE 2/2.5 LB,0005577300307,BIZCOCHOS/PIES/CHEESECAKE,0.0,2024-04-04,,0.0,,,,,
298722,5/2/2024 to 5/8/2024,McCAIN CAKE VANILLA 18 OZ,0005577307626,BIZCOCHOS/PIES/CHEESECAKE,25.0,2024-05-02,0.47058823529411775,24.75,4.210526315789465,5577307626,0.0,0005577307626,0.0
298767,3/14/2024 to 3/20/2024,MC CAIN WEDGES 6.61 LB,0005577307736,PAPAS CONGELADAS,35.0,2024-03-14,0.16666666666666674,32.5,8.333333333333325,5577307736,0.0,0005577307736,0.0
299352,3/14/2024 to 3/20/2024,HEAD & SHOULDER SUPREME COLOR 9.4 OZ,0005700050781,PRODUCTOS PARA EL CABELLO,0.0,2024-03-14,,0.0,,,,,
301239,3/28/2024 to 4/3/2024,TOMATE CAMPARI 1 LB,0006105010656,VEGETALES EMPACADOS,0.0,2024-03-28,,0.0,,,,,
301996,4/18/2024 to 4/24/2024,AIR WICK STARTER KT 1+2,0006233802565,LIMPIEZA DEL HOGAR,0.0,2024-04-18,,0.0,,,,,
302129,5/9/2024 to 5/15/2024,OLD ENGLISH LEMON OIL 16 OZ,0006233807325,LIMPIEZA DEL HOGAR,4.0,2024-05-09,1.0,3.5,16.666666666666675,,,,
302158,5/30/2024 to 6/5/2024,OLD ENGLISH LEMON AEROSOL 12.5 OZ,0006233874035,LIMPIEZA DEL HOGAR,11.0,2024-05-30,1.2000000000000002,4.5,100.0,,,,
302575,3/7/2024 to 3/13/2024,AIRWICK AEROSOLS HAWAII AIR 8 OZ,0006233885257,LIMPIEZA DEL HOGAR,0.0,2024-03-07,,0.0,,,,,
304706,5/30/2024 to 6/5/2024,CHEF CAULIFLOWER RING & VEGET 7.5 OZ,0006414402069,PASTAS,0.0,2024-05-30,,0.0,,,,,
305317,5/30/2024 to 6/5/2024,FISHER PRICE MEGA BLOKCS BAG 80 PCS,0006554108328,JUGUETES,0.0,2024-05-30,,0.0,,,,,
305378,5/2/2024 to 5/8/2024,PANAMEI CHUNK LIGHT TUNA WATER 5 OZ,0006650726432,MARISCOS/PESCADOS EN LATA,0.0,2024-05-02,,0.0,,,,,
305494,4/25/2024 to 5/1/2024,VOORTMAN GINGERBOY 10.6 OZ,0006731200357,GALLETAS,0.0,2024-04-25,,0.0,,,,,
306206,4/4/2024 to 4/10/2024,2 OZ SOUFFLE 100 CT,0006900000714,BIZCOCHOS/DULCES,0.0,2024-04-04,,0.0,,,,,
307260,4/11/2024 to 4/17/2024,RUFFIES 13 GAL TALL KITCHEN 82 CT,0007005299953,BOLSAS,0.0,2024-04-11,,0.0,,,,,
307555,3/14/2024 to 3/20/2024,ENSURE BONE HEALTH VAINILLA 4 PK,0007007456471,SUPLEMENTOS,0.0,2024-03-14,,0.0,,,,,
307657,5/30/2024 to 6/5/2024,ENSURE CLINICAL STRENGTH STRAW 4/8OZ,0007007456495,SUPLEMENTOS,0.0,2024-05-30,,0.0,,,,,
307941,5/16/2024 to 5/22/2024,PEDIASURE SIDEKICKS STRAWBERRY 6/8OZ,0007007462483,SUPLEMENTOS,0.0,2024-05-16,,0.0,,,,,
307968,5/23/2024 to 5/29/2024,PEDIASURE SIDEKICKS VAINILLA 6/8 OZ,0007007462487,SUPLEMENTOS,0.0,2024-05-23,,0.0,,,,,
308161,5/9/2024 to 5/15/2024,ENSURE ACTIVE HIGH PROT STRAW 6/8 OZ,0007007466547,SUPLEMENTOS,9.0,2024-05-09,0.0,7.25,31.818181818181813,,,,
308466,3/21/2024 to 3/27/2024,ENSURE COMPLETE CHOCO 4/10 OZ,0007007468057,SUPLEMENTOS,0.0,2024-03-21,,0.3333333333333333,-33.333333333333336,,,,
308496,4/18/2024 to 4/24/2024,SIMILAC 360 TOTAL CARE RFT 32 OZ,0007007468146,ALIMENTOS BEBE,1.0,2024-04-18,-0.75,1.75,16.666666666666675,,,,
308533,4/4/2024 to 4/10/2024,GLUCERNA 30G PROTEIN CHOCO 4/11 OZ,0007007468176,SUPLEMENTOS,1.0,2024-04-04,-0.5,1.75,-22.22222222222222,,,,
308631,5/23/2024 to 5/29/2024,BAGEL BITES THREE CHEESE 31.1 OZ,0007008503512,PIZZA CONGELADA,6.0,2024-05-23,-0.5,7.5,7.14285714285714,,,,
309018,5/2/2024 to 5/8/2024,TWININGS TEA NIGHTLY CALM 20 PK,0007017718346,TE,0.0,2024-05-02,,0.5,-50.0,,,,
309022,5/30/2024 to 6/5/2024,TWININGS TEA NIGHTLY CALM 20 PK,0007017718346,TE,4.0,2024-05-30,inf,1.25,400.0,,,,
309025,3/21/2024 to 3/27/2024,TWININGS TEA CHAI 20 CT,0007017751383,TE,0.0,2024-03-21,,0.0,,,,,
309037,3/14/2024 to 3/20/2024,TWININGS TEA NIGHTLY CALM 20PK,0007017751758,TE,0.0,2024-03-14,,0.0,,,,,
309303,4/25/2024 to 5/1/2024,MARZETTI CHOCOLATE DIP 6/1.7 OZ,0007020052342,DIPS,0.0,2024-04-25,,0.0,,,,,
309569,3/7/2024 to 3/13/2024,TANG UVA 18 OZ,0007022100668,BEBIDAS,0.0,2024-03-07,,0.0,,,,,
309573,4/4/2024 to 4/10/2024,TANG UVA 18 OZ,0007022100668,BEBIDAS,0.0,2024-04-04,,0.0,,,,,
309582,3/7/2024 to 3/13/2024,TANG CHINA 18 OZ,0007022100670,BEBIDAS,0.0,2024-03-07,,0.0,,,,,
309589,4/25/2024 to 5/1/2024,TANG CHINA 18 OZ,0007022100670,BEBIDAS,0.0,2024-04-25,,0.0,,,,,
309902,5/2/2024 to 5/8/2024,TIDY CATS LIGHT WEIGHT 4 IN 1 8.5LB,0007023017127,PRODUCTOS MASCOTAS,1.0,2024-05-02,-0.6666666666666667,1.5,0.0,,,,
309936,3/28/2024 to 4/3/2024,FARMLAND COOKED HAM HICK SMK 28 OZ,0007024719543,JAMONES,0.0,2024-03-28,,0.0,,,,,
309937,4/4/2024 to 4/10/2024,FARMLAND COOKED HAM HICK SMK 28 OZ,0007024719543,JAMONES,0.0,2024-04-04,,0.0,,,,,
309941,5/2/2024 to 5/8/2024,FARMLAND COOKED HAM HICK SMK 28 OZ,0007024719543,JAMONES,0.0,2024-05-02,,0.0,,,,,
309945,5/30/2024 to 6/5/2024,FARMLAND COOKED HAM HICK SMK 28 OZ,0007024719543,JAMONES,0.0,2024-05-30,,0.0,,,,,
309950,4/4/2024 to 4/10/2024,FARMLAND PICKLE LOAF 5 OZ,0007024782214,CORTES FRIOS,0.0,2024-04-04,,0.0,,,,,
309954,5/2/2024 to 5/8/2024,FARMLAND PICKLE LOAF 5 OZ,0007024782214,CORTES FRIOS,0.0,2024-05-02,,0.0,,,,,
311065,3/14/2024 to 3/20/2024,OUR FAMILY DRESSING RANCH 16 OZ,0007025328230,ADEREZOS,0.0,2024-03-14,,0.0,,,,,
312664,3/14/2024 to 3/20/2024,BIC TWIN SELECT SHAVER 10 CT,0007033091610,MEDICINAS OTC,0.0,2024-03-14,,0.0,,,,,
312669,4/18/2024 to 4/24/2024,BIC TWIN SELECT SHAVER 10 CT,0007033091610,MEDICINAS OTC,0.0,2024-04-18,,0.0,,,,,
312671,5/2/2024 to 5/8/2024,BIC TWIN SELECT SHAVER 10 CT,0007033091610,MEDICINAS OTC,0.0,2024-05-02,,0.0,,,,,
312680,4/4/2024 to 4/10/2024,PINIOQUIO,0007033102030,FLORES,0.0,2024-04-04,,0.0,,,,,
312681,4/11/2024 to 4/17/2024,PINIOQUIO,0007033102030,FLORES,0.0,2024-04-11,,0.0,,,,,
312684,5/2/2024 to 5/8/2024,PINIOQUIO,0007033102030,FLORES,0.0,2024-05-02,,0.0,,,,,
312686,5/16/2024 to 5/22/2024,PINIOQUIO,0007033102030,FLORES,0.0,2024-05-16,,0.0,,,,,
312696,4/25/2024 to 5/1/2024,PITTYSPHORUM,0007033102032,FLORES,0.0,2024-04-25,,0.0,,,,,
312720,4/11/2024 to 4/17/2024,AZUCENAS,0007033102034,FLORES,0.0,2024-04-11,,0.0,,,,,
312723,5/2/2024 to 5/8/2024,AZUCENAS,0007033102034,FLORES,0.0,2024-05-02,,0.0,,,,,
312737,5/9/2024 to 5/15/2024,KRAFT CARMELS 11 OZ,0007034600009,DULCES/AZUCAR,26.0,2024-05-09,-0.2571428571428571,29.0,-4.918032786885251,7034600009,0.0,0007034600009,0.0
312741,3/7/2024 to 3/13/2024,KRAFT CARAMELS 9.5 OZ,0007034674018,DULCES/AZUCAR,0.0,2024-03-07,,0.0,,,,,
312745,4/4/2024 to 4/10/2024,KRAFT CARAMELS 9.5 OZ,0007034674018,DULCES/AZUCAR,0.0,2024-04-04,,0.0,,,,,
312751,5/16/2024 to 5/22/2024,KRAFT CARAMELS 9.5 OZ,0007034674018,DULCES/AZUCAR,0.0,2024-05-16,,0.0,,,,,
312753,5/30/2024 to 6/5/2024,KRAFT CARAMELS 9.5 OZ,0007034674018,DULCES/AZUCAR,0.0,2024-05-30,,0.0,,,,,
312758,4/4/2024 to 4/10/2024,UA Item Imported on 9/12/2021,0007037330133,MMS Default Major Category,0.0,2024-04-04,,0.0,,,,,
312766,5/30/2024 to 6/5/2024,UA Item Imported on 9/12/2021,0007037330133,MMS Default Major Category,0.0,2024-05-30,,0.0,,,,,
313004,3/28/2024 to 4/3/2024,SOUR PATCH WATERMELON 5 OZ,0007046209863,DULCES/AZUCAR,20.0,2024-03-28,-0.375,23.0,-4.1666666666666625,7046209863,0.0,0007046209863,0.0
314034,4/18/2024 to 4/24/2024,YOPLAIT GO-GURT CRAYOLA STRAW 16 OZ,0007047022028,YOGURT,4.0,2024-04-18,inf,1.0,inf,,,,
314049,5/2/2024 to 5/8/2024,YOPLAIT LIGHT STRAW SHORT 6 OZ,0007047027101,YOGURT,0.0,2024-05-02,,0.0,,,,,
314105,5/30/2024 to 6/5/2024,TRIX WILD BLUEBERRY/COTTON  8/4 OZ,0007047040741,YOGURT,8.0,2024-05-30,-0.3846153846153846,14.0,-5.0847457627118615,,,,
314119,3/7/2024 to 3/13/2024,YOPLAIT GREEK 100 PROT BERRY 5.3 OZ,0007047043331,YOGURT,0.0,2024-03-07,,0.0,,,,,
314122,3/28/2024 to 4/3/2024,YOPLAIT GREEK 100 PROT BERRY 5.3 OZ,0007047043331,YOGURT,0.0,2024-03-28,,0.0,,,,,
314126,4/25/2024 to 5/1/2024,YOPLAIT GREEK 100 PROT BERRY 5.3 OZ,0007047043331,YOGURT,0.0,2024-04-25,,0.0,,,,,
314222,5/30/2024 to 6/5/2024,YOPLAIT ORIG LACTO FREE STRAW 6 OZ,0007047045725,YOGURT,0.0,2024-05-30,,0.0,,,,,
314226,3/28/2024 to 4/3/2024,YOPLAIT LACTO FREE F/VAINILLA 6 OZ,0007047045726,YOGURT,0.0,2024-03-28,,0.0,,7047045726,0.0,0007047045726,0.0
314410,4/11/2024 to 4/17/2024,REYNOLDS BAKE PAN 13 X 9 X 2 2 CT,0007048560033,MOLDES,0.0,2024-04-11,-1.0,2.0,-46.666666666666664,,,,
314412,4/25/2024 to 5/1/2024,REYNOLDS BAKE PAN 13 X 9 X 2 2 CT,0007048560033,MOLDES,1.0,2024-04-25,inf,0.5,-50.0,,,,
314565,4/4/2024 to 4/10/2024,MASTER MIXER MARGARITA MIXER 33.8 OZ,0007049121272,LICORES,1.0,2024-04-04,-0.75,2.25,0.0,,,,
314654,3/21/2024 to 3/27/2024,MASTER MIXES TRIPLE SEC 375 ML,0007049135507,LICORES,1.0,2024-03-21,0.0,1.0,0.0,,,,
314657,4/11/2024 to 4/17/2024,MASTER MIXES TRIPLE SEC 375 ML,0007049135507,LICORES,0.0,2024-04-11,,0.75,-25.0,,,,
314663,5/23/2024 to 5/29/2024,MASTER MIXES TRIPLE SEC 375 ML,0007049135507,LICORES,3.0,2024-05-23,0.5,1.75,75.0,,,,
314671,4/18/2024 to 4/24/2024,MASTER MIXES BLUE CURACAO 375 ML,0007049135607,LICORES,0.0,2024-04-18,,0.25,0.0,,,,
314675,5/16/2024 to 5/22/2024,MASTER MIXES BLUE CURACAO 375 ML,0007049135607,LICORES,0.0,2024-05-16,-1.0,0.25,0.0,,,,
314681,3/28/2024 to 4/3/2024,MASTER OF MIXES LIME JUICE 375 ML,0007049135707,LICORES,0.0,2024-03-28,-1.0,0.25,-25.0,,,,
314685,4/25/2024 to 5/1/2024,MASTER OF MIXES LIME JUICE 375 ML,0007049135707,LICORES,0.0,2024-04-25,-1.0,0.25,0.0,,,,
314689,5/23/2024 to 5/29/2024,MASTER OF MIXES LIME JUICE 375 ML,0007049135707,LICORES,1.0,2024-05-23,inf,0.5,100.0,,,,
314690,5/30/2024 to 6/5/2024,MASTER OF MIXES LIME JUICE 375 ML,0007049135707,LICORES,0.0,2024-05-30,-1.0,0.5,0.0,,,,
314708,4/4/2024 to 4/10/2024,MASTER OF MIXES STRAW INFUSED 375 ML,0007049135907,LICORES,0.0,2024-04-04,-1.0,0.75,-25.0,,,,
314742,5/30/2024 to 6/5/2024,MASTER MIXER ORGEAT SYRUP 375 ML,0007049136307,LICORES,0.0,2024-05-30,-1.0,0.25,0.0,,,,
314746,3/28/2024 to 4/3/2024,FINEST CALL SOUR APPLE MIX 1 LT,0007049154300,LICORES,1.0,2024-03-28,-0.5,0.75,12.5,,,,
314748,4/11/2024 to 4/17/2024,FINEST CALL SOUR APPLE MIX 1 LT,0007049154300,LICORES,1.0,2024-04-11,0.0,1.25,25.0,,,,
314751,5/2/2024 to 5/8/2024,FINEST CALL SOUR APPLE MIX 1 LT,0007049154300,LICORES,0.0,2024-05-02,,0.5,-33.333333333333336,,,,
314973,5/9/2024 to 5/15/2024,NEUTROGENA FRESH FOAMING CLEA 6.7 OZ,0007050102810,CUIDADO PERSONAL,0.0,2024-05-09,,0.0,,,,,
314977,3/7/2024 to 3/13/2024,NEUTROGENA MKUP REMOVER 25 CT,0007050105105,CUIDADO PERSONAL,6.0,2024-03-07,,6.0,,,,,
314981,4/4/2024 to 4/10/2024,NEUTROGENA MKUP REMOVER 25 CT,0007050105105,CUIDADO PERSONAL,1.0,2024-04-04,inf,0.5,-71.42857142857143,,,,
314985,5/2/2024 to 5/8/2024,NEUTROGENA MKUP REMOVER 25 CT,0007050105105,CUIDADO PERSONAL,3.0,2024-05-02,0.5,1.75,39.99999999999999,,,,
315020,4/4/2024 to 4/10/2024,NEUTROGENA MAKEUP REMOVER TOWEL 7 CT,0007050145105,CUIDADO PERSONAL,0.0,2024-04-04,,0.0,,,,,
315053,5/23/2024 to 5/29/2024,BOB SWEET STRIPES 10 OZ,0007053802209,DULCES/AZUCAR,7.0,2024-05-23,-0.125,15.75,-14.864864864864868,,,,
315057,3/21/2024 to 3/27/2024,QUESO CREMA SMITHFIELD 3 LB,0007055110048,BIZCOCHOS/DULCES,0.0,2024-03-21,,0.0,,,,,
315564,3/21/2024 to 3/27/2024,FIESTA TACO PLATE,0007065200101,PRODUCTOS DE COCINA,0.0,2024-03-21,,0.0,,,,,
317953,5/30/2024 to 6/5/2024,TERRO ANT KILLER LIQUID 1 OZ,0007092300100,INSECTICIDAS Y REPELENTES,10.0,2024-05-30,-0.09090909090909094,11.5,6.976744186046502,,,,
318452,4/4/2024 to 4/10/2024,EL MONTERREY BEANS & CHEESE 30.4 OZ,0007100701467,COMIDAS CONGELADAS,10.0,2024-04-04,1.5,6.25,13.636363636363647,,,,
318476,3/21/2024 to 3/27/2024,EL MONTEREY BURRITOS CHICKEN 32 OZ,0007100705582,COMIDAS CONGELADAS,0.0,2024-03-21,,0.0,,,,,
319124,3/7/2024 to 3/13/2024,FUN POPS ISLAND FLAVOR 24/2.5 OZ,0007104124025,ESQUIMALITOS,0.0,2024-03-07,,0.0,,,,,
319153,3/28/2024 to 4/3/2024,STATE FAIR 100% BEEF CORN DOGS 5 CT,0007106804126,COMIDAS CONGELADAS,0.0,2024-03-28,-1.0,1.75,-25.0,,,,
319376,4/11/2024 to 4/17/2024,ALESSI WHITE BALSAMIC REDUCT 8.5 OZ,0007107202181,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-04-11,,0.0,-100.0,,,,
319608,3/28/2024 to 4/3/2024,KITCHEN BOUQUET SAUCES 4 OZ,0007110000052,SALSAS STEAK,0.0,2024-03-28,,0.0,,,,,
319673,3/28/2024 to 4/3/2024,RESERS BAJA CAFE BEAN & CHEESE 8 CT,0007111701114,COMIDAS CONGELADAS,0.0,2024-03-28,,0.0,,,,,
320652,4/25/2024 to 5/1/2024,PYREX BASICS RECIPIENTE 4.8 QT,0007116001040,PRODUCTOS DE COCINA,0.0,2024-04-25,,0.0,,,,,
320663,4/11/2024 to 4/17/2024,PYREX TAZA DE MEDIR 1 TAZA,0007116001074,PRODUCTOS DE COCINA,0.0,2024-04-11,,0.0,,,,,
320692,5/2/2024 to 5/8/2024,PYREX TAZA DE MEDIR 4 TAZAS,0007116001076,PRODUCTOS DE COCINA,1.0,2024-05-02,inf,0.5,100.0,,,,
320699,3/21/2024 to 3/27/2024,PYREX SIMPLY STORE 6 TAZAS,0007116003284,PRODUCTOS DE COCINA,0.0,2024-03-21,,0.0,,,,,
320707,5/16/2024 to 5/22/2024,PYREX SIMPLY STORE 6 TAZAS,0007116003284,PRODUCTOS DE COCINA,0.0,2024-05-16,,0.5,0.0,,,,
320722,5/30/2024 to 6/5/2024,PYREX SIMPLY STORE 2 CUPS,0007116003285,PRODUCTOS DE COCINA,1.0,2024-05-30,inf,0.75,50.0,,,,
320775,3/7/2024 to 3/13/2024,PYREX BAKE & SHARE BAKE IT 9.5 IN,0007116007118,PRODUCTOS DE COCINA,0.0,2024-03-07,,0.0,,,,,
320848,5/2/2024 to 5/8/2024,PYREX ECO PURE HERMETICO 2.1 TAZAS,0007116010512,PRODUCTOS DE COCINA,0.0,2024-05-02,,0.0,,,,,
320906,3/14/2024 to 3/20/2024,CAKEMATE MINI WHITE C/CAKE LINER 100,0007116904449,ARTICULOS DE CUMPLEAÑOS,0.0,2024-03-14,,0.0,,,,,
320914,5/9/2024 to 5/15/2024,CAKEMATE MINI WHITE C/CAKE LINER 100,0007116904449,ARTICULOS DE CUMPLEAÑOS,0.0,2024-05-09,,0.0,,,,,
320933,3/21/2024 to 3/27/2024,CAKE MATE EASY SQUEEZE ICING RED 6OZ,0007116904540,MEZCLAS/FROSTINGS,0.0,2024-03-21,,0.0,,,,,
320946,3/21/2024 to 3/27/2024,CAKE MATE EASY SQUEZ ICING WHITE 6OZ,0007116904580,MEZCLAS/FROSTINGS,0.0,2024-03-21,,0.0,,,,,
320963,4/18/2024 to 4/24/2024,CAKE MATE PENCIL CANDLES 24 CT,0007116915640,ARTICULOS DE CUMPLEAÑOS,2.0,2024-04-18,-0.5,3.0,9.090909090909083,,,,
320984,3/14/2024 to 3/20/2024,CAKE MATE HAPPY BIRTHDAY CANDLES 13,0007116915895,ARTICULOS DE CUMPLEAÑOS,0.0,2024-03-14,,0.0,,,,,
321018,5/9/2024 to 5/15/2024,CAKE MATE BALLONS CANDLES 6 CT,0007116915897,ARTICULOS DE CUMPLEAÑOS,0.0,2024-05-09,,0.0,,,,,
321019,5/16/2024 to 5/22/2024,CAKE MATE BALLONS CANDLES 6 CT,0007116915897,ARTICULOS DE CUMPLEAÑOS,0.0,2024-05-16,,0.0,,,,,
321041,4/18/2024 to 4/24/2024,MARBLE MIXIN BUNCHA BAN SPLIT 6.2 OZ,0007116971410,TOPPINGS/CHERRIES/COCO,0.0,2024-04-18,,0.0,,,,,
321048,3/7/2024 to 3/13/2024,BETTY CROCKER EASY FLOW ICING RED6OZ,0007116977003,MEZCLAS/FROSTINGS,0.0,2024-03-07,,0.0,,,,,
321972,3/14/2024 to 3/20/2024,LOREAL EXCELLENCE CREAM DARK BLONDE,0007124921064,PRODUCTOS PARA EL CABELLO,0.0,2024-03-14,,0.0,,,,,
322050,3/14/2024 to 3/20/2024,LOREAL ELVIVE TOTAL XTREME SH12.6 OZ,0007124927857,PRODUCTOS PARA EL CABELLO,5.0,2024-03-14,-0.8076923076923077,15.5,-40.38461538461539,,,,
322108,4/25/2024 to 5/1/2024,LOREAL ADVANCE ULTIMATE CD 12.6 OZ,0007124929236,PRODUCTOS PARA EL CABELLO,0.0,2024-04-25,,0.0,,,,,
322115,3/14/2024 to 3/20/2024,LOREAL ADVANCE ULTIMATE SH 12.6 OZ,0007124929237,PRODUCTOS PARA EL CABELLO,0.0,2024-03-14,,0.0,,,,,
322152,5/30/2024 to 6/5/2024,LOREAL CARIBE ROOT DARK BROWN,0007124931856,PRODUCTOS PARA EL CABELLO,2.0,2024-05-30,-0.33333333333333337,2.5,11.111111111111116,,,,
322155,3/21/2024 to 3/27/2024,LOREAL CARIBE ROOT COVER UP BLACK,0007124931857,PRODUCTOS PARA EL CABELLO,3.0,2024-03-21,inf,1.0,inf,,,,
322208,3/28/2024 to 4/3/2024,LOREAL ELVIVE EXTRAORDINA CD 12.6 OZ,0007124933496,PRODUCTOS PARA EL CABELLO,0.0,2024-03-28,,0.0,,,,,
322230,5/30/2024 to 6/5/2024,LOREAL ELVIVE VIBRANCY SH 12.6 OZ,0007124933502,MEDICINAS OTC,0.0,2024-05-30,,0.0,,,,,
322246,3/21/2024 to 3/27/2024,L'OREAL EVERPURE MOIST SHAMPOO 8.5OZ,0007124934124,PRODUCTOS PARA EL CABELLO,3.0,2024-03-21,-0.5,4.333333333333333,-13.333333333333341,,,,
322280,5/16/2024 to 5/22/2024,L'OREAL EVERPURE SMOOTH SHAMP 8.5 OZ,0007124934130,PRODUCTOS PARA EL CABELLO,4.0,2024-05-16,3.0,3.25,-18.75,,,,
322289,4/18/2024 to 4/24/2024,L'OREAL EVERPURE SMOOTH COND 8.5 OZ,0007124934131,PRODUCTOS PARA EL CABELLO,2.0,2024-04-18,0.0,2.5,0.0,,,,
322312,3/28/2024 to 4/3/2024,L'OREAL EVER REPAIR&DEFEND COND8.5OZ,0007124934137,PRODUCTOS PARA EL CABELLO,0.0,2024-03-28,,0.0,,,,,
322953,4/25/2024 to 5/1/2024,FRESH EXPRESS BABY SPINACH 10 OZ,0007127927504,VEGETALES EMPACADOS,0.0,2024-04-25,,0.0,,,,,
323177,5/16/2024 to 5/22/2024,BLACK JACK ROACH ANT PINE 9 OZ,0007128106052,INSECTICIDAS Y REPELENTES,13.0,2024-05-16,1.1666666666666665,8.0,39.13043478260869,,,,
323253,5/2/2024 to 5/8/2024,PURE'N GENTLE ALOE 50 CT,0007128753600,CUIDADO BEBE,0.0,2024-05-02,,0.0,,,,,
323640,4/11/2024 to 4/17/2024,RONZONI EGG FETTUCCINE 12 OZ,0007130000130,PASTAS,0.0,2024-04-11,,0.0,,,,,
323878,5/9/2024 to 5/15/2024,RONZONI ORGANIC SPAGHETTI 16 OZ,0007130005555,PROD NATURALES/SOYA/ORGANICOS,0.0,2024-05-09,,0.0,,,,,
323914,4/18/2024 to 4/24/2024,RONZONI 150 CALORIE THIN SPAG 12 OZ,0007130035004,PASTAS,0.0,2024-04-18,,0.0,,,,,
324563,4/11/2024 to 4/17/2024,DOLE CREAMY COLESLAW KIT 11.4 OZ,0007143001717,ENSALADAS EMPACADAS,0.0,2024-04-11,,0.0,,,,,
