,Date Range,Product Name,SKU,Category,Quantity,Start Date,Quantity Change %,4 Week Average Quantity,4 Week Avg % Change,UPC,Price Change %,modifiedUPC,Dollar Change
249102,5/9/2024 to 5/15/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,565.0,2024-05-09,0.1869747899159664,370.75,6.690647482014378,4400003219,0.0,0004400003219,0.0
249103,5/16/2024 to 5/22/2024,CHIPS AHOY CHOCO CHIPS 13.0 OZ,0004400003219,GALLETAS,286.0,2024-05-16,-0.4938053097345133,376.5,1.5509103169251581,4400003219,0.0,0004400003219,0.0
249925,3/7/2024 to 3/13/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,51.0,2024-03-07,,51.0,,4400004698,,0004400004698,
249926,3/14/2024 to 3/20/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,50.0,2024-03-14,-0.019607843137254943,50.5,-0.9803921568627416,4400004698,0.0,0004400004698,0.0
249927,3/21/2024 to 3/27/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,41.0,2024-03-21,-0.18000000000000005,47.333333333333336,-6.270627062706269,4400004698,0.0,0004400004698,0.0
249928,3/28/2024 to 4/3/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,22.0,2024-03-28,-0.46341463414634143,41.0,-13.38028169014085,4400004698,0.0,0004400004698,0.0
249929,4/4/2024 to 4/10/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,31.0,2024-04-04,0.40909090909090917,36.0,-12.195121951219512,4400004698,0.0,0004400004698,0.0
249930,4/11/2024 to 4/17/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,58.0,2024-04-11,0.8709677419354838,38.0,5.555555555555558,4400004698,0.0,0004400004698,0.0
249931,4/18/2024 to 4/24/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,69.0,2024-04-18,0.18965517241379315,45.0,18.421052631578938,4400004698,0.0,0004400004698,0.0
249932,4/25/2024 to 5/1/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,32.0,2024-04-25,-0.536231884057971,47.5,5.555555555555558,4400004698,6.163328197226492,0004400004698,0.39999999999999947
249933,5/2/2024 to 5/8/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,37.0,2024-05-02,0.15625,49.0,3.157894736842115,4400004698,0.0,0004400004698,0.0
249934,5/9/2024 to 5/15/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,34.0,2024-05-09,-0.08108108108108103,43.0,-12.244897959183676,4400004698,0.0,0004400004698,0.0
249935,5/16/2024 to 5/22/2024,OREO SANDWICH SINGLE SERVE 12 PK,0004400004698,GALLETAS,39.0,2024-05-16,0.1470588235294117,35.5,-17.441860465116278,4400004698,0.0,0004400004698,0.0
250328,3/7/2024 to 3/13/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,38.0,2024-03-07,,38.0,,4400005222,,0004400005222,
250329,3/14/2024 to 3/20/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,43.0,2024-03-14,0.13157894736842102,40.5,6.578947368421062,4400005222,0.0,0004400005222,0.0
250330,3/21/2024 to 3/27/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,16.0,2024-03-21,-0.627906976744186,32.333333333333336,-20.16460905349794,4400005222,0.0,0004400005222,0.0
250331,3/28/2024 to 4/3/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,18.0,2024-03-28,0.125,28.75,-11.082474226804129,4400005222,0.0,0004400005222,0.0
250332,4/4/2024 to 4/10/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,31.0,2024-04-04,0.7222222222222223,27.0,-6.086956521739129,4400005222,0.0,0004400005222,0.0
250333,4/11/2024 to 4/17/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,44.0,2024-04-11,0.4193548387096775,27.25,0.92592592592593,4400005222,0.0,0004400005222,0.0
250334,4/18/2024 to 4/24/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,38.0,2024-04-18,-0.13636363636363635,32.75,20.1834862385321,4400005222,0.0,0004400005222,0.0
250335,4/25/2024 to 5/1/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,26.0,2024-04-25,-0.3157894736842105,34.75,6.106870229007644,4400005222,6.163328197226492,0004400005222,0.39999999999999947
250336,5/2/2024 to 5/8/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,33.0,2024-05-02,0.26923076923076916,35.25,1.4388489208633004,4400005222,0.0,0004400005222,0.0
250337,5/9/2024 to 5/15/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,33.0,2024-05-09,0.0,32.5,-7.801418439716312,4400005222,0.0,0004400005222,0.0
250338,5/16/2024 to 5/22/2024,CHIPS AHOY! SINGLE SERVE 12 CT,0004400005222,GALLETAS,19.0,2024-05-16,-0.4242424242424242,27.75,-14.615384615384619,4400005222,0.0,0004400005222,0.0
277420,3/7/2024 to 3/13/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,363.0,2024-03-07,,363.0,,4900000369,,0004900000369,
277421,3/14/2024 to 3/20/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,236.0,2024-03-14,-0.349862258953168,299.5,-17.493112947658407,4900000369,0.0,0004900000369,0.0
277422,3/21/2024 to 3/27/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,169.0,2024-03-21,-0.2838983050847458,256.0,-14.52420701168614,4900000369,-4.49438202247191,0004900000369,-0.040000000000000036
277423,3/28/2024 to 4/3/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,148.0,2024-03-28,-0.12426035502958577,229.0,-10.546875,4900000369,0.0,0004900000369,0.0
277424,4/4/2024 to 4/10/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,383.0,2024-04-04,1.5878378378378377,234.0,2.183406113537112,4900000369,0.0,0004900000369,0.0
277425,4/11/2024 to 4/17/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,364.0,2024-04-11,-0.04960835509138384,266.0,13.675213675213671,4900000369,0.0,0004900000369,0.0
277426,4/18/2024 to 4/24/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,222.0,2024-04-18,-0.39010989010989006,279.25,4.981203007518786,4900000369,0.0,0004900000369,0.0
277427,4/25/2024 to 5/1/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,181.0,2024-04-25,-0.18468468468468469,287.5,2.9543419874664245,4900000369,0.0,0004900000369,0.0
277428,5/2/2024 to 5/8/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,289.0,2024-05-02,0.5966850828729282,264.0,-8.173913043478265,4900000369,0.0,0004900000369,0.0
277429,5/9/2024 to 5/15/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,328.0,2024-05-09,0.13494809688581322,255.0,-3.409090909090906,4900000369,0.0,0004900000369,0.0
277430,5/16/2024 to 5/22/2024,POWERADE LIMON 20 OZ,0004900000369,BEBIDAS,261.0,2024-05-16,-0.2042682926829268,264.75,3.8235294117647145,4900000369,0.0,0004900000369,0.0
277433,3/7/2024 to 3/13/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,1310.0,2024-03-07,,1310.0,,4900000371,,0004900000371,
277434,3/14/2024 to 3/20/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,848.0,2024-03-14,-0.3526717557251908,1079.0,-17.63358778625954,4900000371,0.0,0004900000371,0.0
277435,3/21/2024 to 3/27/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,489.0,2024-03-21,-0.42334905660377353,882.3333333333334,-18.2267531665122,4900000371,-4.49438202247191,0004900000371,-0.040000000000000036
277436,3/28/2024 to 4/3/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,474.0,2024-03-28,-0.030674846625766916,780.25,-11.569701548923316,4900000371,0.0,0004900000371,0.0
277437,4/4/2024 to 4/10/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,1100.0,2024-04-04,1.3206751054852321,727.75,-6.7286126241589255,4900000371,0.0,0004900000371,0.0
277438,4/11/2024 to 4/17/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,1082.0,2024-04-11,-0.016363636363636358,786.25,8.038474750944701,4900000371,0.0,0004900000371,0.0
277439,4/18/2024 to 4/24/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,725.0,2024-04-18,-0.32994454713493526,845.25,7.503974562798099,4900000371,0.0,0004900000371,0.0
277440,4/25/2024 to 5/1/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,564.0,2024-04-25,-0.22206896551724142,867.75,2.661934338952965,4900000371,0.0,0004900000371,0.0
277441,5/2/2024 to 5/8/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,828.0,2024-05-02,0.46808510638297873,799.75,-7.836358398156151,4900000371,0.0,0004900000371,0.0
277442,5/9/2024 to 5/15/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,896.0,2024-05-09,0.08212560386473422,753.25,-5.81431697405439,4900000371,0.0,0004900000371,0.0
277443,5/16/2024 to 5/22/2024,POWERADE FRUIT PUNCH 20 OZ,0004900000371,BEBIDAS,808.0,2024-05-16,-0.0982142857142857,774.0,2.754729505476261,4900000371,0.0,0004900000371,0.0
277485,3/7/2024 to 3/13/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,1047.0,2024-03-07,,1047.0,,4900000790,,0004900000790,
277486,3/14/2024 to 3/20/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,588.0,2024-03-14,-0.4383954154727794,817.5,-21.91977077363897,4900000790,0.0,0004900000790,0.0
277487,3/21/2024 to 3/27/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,461.0,2024-03-21,-0.2159863945578231,698.6666666666666,-14.5361875637105,4900000790,-4.49438202247191,0004900000790,-0.040000000000000036
277488,3/28/2024 to 4/3/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,315.0,2024-03-28,-0.3167028199566161,602.75,-13.728530534351135,4900000790,0.0,0004900000790,0.0
277489,4/4/2024 to 4/10/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,790.0,2024-04-04,1.507936507936508,538.5,-10.659477395271677,4900000790,0.0,0004900000790,0.0
277490,4/11/2024 to 4/17/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,869.0,2024-04-11,0.10000000000000009,608.75,13.045496750232122,4900000790,0.0,0004900000790,0.0
277491,4/18/2024 to 4/24/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,567.0,2024-04-18,-0.3475258918296893,635.25,4.353182751540041,4900000790,0.0,0004900000790,0.0
277492,4/25/2024 to 5/1/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,513.0,2024-04-25,-0.09523809523809523,684.75,7.792207792207795,4900000790,0.0,0004900000790,0.0
277493,5/2/2024 to 5/8/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,681.0,2024-05-02,0.32748538011695905,657.5,-3.9795545819642175,4900000790,0.0,0004900000790,0.0
277494,5/9/2024 to 5/15/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,697.0,2024-05-09,0.023494860499265746,614.5,-6.539923954372629,4900000790,0.0,0004900000790,0.0
277495,5/16/2024 to 5/22/2024,POWERADE MOUNTAIN BLAST 2O OZ,0004900000790,BEBIDAS,595.0,2024-05-16,-0.14634146341463417,621.5,1.1391375101708734,4900000790,0.0,0004900000790,0.0
277602,3/7/2024 to 3/13/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,420.0,2024-03-07,,420.0,,4900003278,,0004900003278,
277603,3/14/2024 to 3/20/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,312.0,2024-03-14,-0.2571428571428571,366.0,-12.857142857142856,4900003278,0.0,0004900003278,0.0
277604,3/21/2024 to 3/27/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,244.0,2024-03-21,-0.21794871794871795,325.3333333333333,-11.111111111111116,4900003278,-4.49438202247191,0004900003278,-0.040000000000000036
277605,3/28/2024 to 4/3/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,194.0,2024-03-28,-0.20491803278688525,292.5,-10.09221311475409,4900003278,0.0,0004900003278,0.0
277606,4/4/2024 to 4/10/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,408.0,2024-04-04,1.1030927835051547,289.5,-1.025641025641022,4900003278,0.0,0004900003278,0.0
277607,4/11/2024 to 4/17/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,396.0,2024-04-11,-0.02941176470588236,310.5,7.253886010362698,4900003278,0.0,0004900003278,0.0
277608,4/18/2024 to 4/24/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,277.0,2024-04-18,-0.3005050505050505,318.75,2.657004830917864,4900003278,0.0,0004900003278,0.0
277609,4/25/2024 to 5/1/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,235.0,2024-04-25,-0.15162454873646214,329.0,3.2156862745098103,4900003278,0.0,0004900003278,0.0
277610,5/2/2024 to 5/8/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,320.0,2024-05-02,0.36170212765957444,307.0,-6.686930091185406,4900003278,0.0,0004900003278,0.0
277611,5/9/2024 to 5/15/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,369.0,2024-05-09,0.15312499999999996,300.25,-2.1986970684039098,4900003278,0.0,0004900003278,0.0
277612,5/16/2024 to 5/22/2024,POWERADE ORANGE 20 OZ,0004900003278,BEBIDAS,325.0,2024-05-16,-0.1192411924119241,312.25,3.9966694421315507,4900003278,0.0,0004900003278,0.0
277667,3/7/2024 to 3/13/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,821.0,2024-03-07,,821.0,,4900004526,,0004900004526,
277668,3/14/2024 to 3/20/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,466.0,2024-03-14,-0.43239951278928135,643.5,-21.619975639464073,4900004526,0.0,0004900004526,0.0
277669,3/21/2024 to 3/27/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,395.0,2024-03-21,-0.1523605150214592,560.6666666666666,-12.872312872312875,4900004526,-4.49438202247191,0004900004526,-0.040000000000000036
277670,3/28/2024 to 4/3/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,295.0,2024-03-28,-0.25316455696202533,494.25,-11.846016646848978,4900004526,0.0,0004900004526,0.0
277671,4/4/2024 to 4/10/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,624.0,2024-04-04,1.1152542372881356,445.0,-9.964592817400098,4900004526,0.0,0004900004526,0.0
277672,4/11/2024 to 4/17/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,578.0,2024-04-11,-0.07371794871794868,473.0,6.292134831460672,4900004526,0.0,0004900004526,0.0
277673,4/18/2024 to 4/24/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,408.0,2024-04-18,-0.2941176470588235,476.25,0.6871035940803294,4900004526,0.0,0004900004526,0.0
277674,4/25/2024 to 5/1/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,308.0,2024-04-25,-0.2450980392156863,479.5,0.6824146981627255,4900004526,0.0,0004900004526,0.0
277675,5/2/2024 to 5/8/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,469.0,2024-05-02,0.5227272727272727,440.75,-8.081334723670485,4900004526,0.0,0004900004526,0.0
277676,5/9/2024 to 5/15/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,506.0,2024-05-09,0.07889125799573571,422.75,-4.083947816222344,4900004526,0.0,0004900004526,0.0
277677,5/16/2024 to 5/22/2024,POWERADE GRAPE 20 OZ,0004900004526,BEBIDAS,475.0,2024-05-16,-0.06126482213438733,439.5,3.9621525724423456,4900004526,0.0,0004900004526,0.0
277771,3/7/2024 to 3/13/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,175.0,2024-03-07,,175.0,,4900005069,,0004900005069,
277772,3/14/2024 to 3/20/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,159.0,2024-03-14,-0.09142857142857141,167.0,-4.571428571428571,4900005069,0.0,0004900005069,0.0
277773,3/21/2024 to 3/27/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,101.0,2024-03-21,-0.3647798742138365,145.0,-13.173652694610782,4900005069,-4.49438202247191,0004900005069,-0.040000000000000036
277774,3/28/2024 to 4/3/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,159.0,2024-03-28,0.5742574257425743,148.5,2.4137931034482696,4900005069,0.0,0004900005069,0.0
277775,4/4/2024 to 4/10/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,256.0,2024-04-04,0.6100628930817611,168.75,13.636363636363647,4900005069,0.0,0004900005069,0.0
277776,4/11/2024 to 4/17/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,213.0,2024-04-11,-0.16796875,182.25,8.000000000000007,4900005069,0.0,0004900005069,0.0
277777,4/18/2024 to 4/24/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,126.0,2024-04-18,-0.4084507042253521,188.5,3.429355281207136,4900005069,0.0,0004900005069,0.0
277778,4/25/2024 to 5/1/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,135.0,2024-04-25,0.0714285714285714,182.5,-3.183023872679047,4900005069,0.0,0004900005069,0.0
277779,5/2/2024 to 5/8/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,175.0,2024-05-02,0.2962962962962963,162.25,-11.095890410958908,4900005069,0.0,0004900005069,0.0
277780,5/9/2024 to 5/15/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,278.0,2024-05-09,0.5885714285714285,178.5,10.015408320493059,4900005069,0.0,0004900005069,0.0
277781,5/16/2024 to 5/22/2024,POWERADE ZERO MIXED BERRY 20 OZ,0004900005069,BEBIDAS,204.0,2024-05-16,-0.26618705035971224,198.0,10.924369747899165,4900005069,0.0,0004900005069,0.0
277836,3/7/2024 to 3/13/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,203.0,2024-03-07,,203.0,,4900005642,,0004900005642,
277837,3/14/2024 to 3/20/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,162.0,2024-03-14,-0.20197044334975367,182.5,-10.098522167487689,4900005642,0.0,0004900005642,0.0
277838,3/21/2024 to 3/27/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,183.0,2024-03-21,0.12962962962962954,182.66666666666666,0.09132420091324533,4900005642,-4.49438202247191,0004900005642,-0.040000000000000036
277839,3/28/2024 to 4/3/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,162.0,2024-03-28,-0.11475409836065575,177.5,-2.828467153284664,4900005642,0.0,0004900005642,0.0
277840,4/4/2024 to 4/10/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,293.0,2024-04-04,0.808641975308642,200.0,12.676056338028175,4900005642,0.0,0004900005642,0.0
277841,4/11/2024 to 4/17/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,191.0,2024-04-11,-0.3481228668941979,207.25,3.6249999999999893,4900005642,0.0,0004900005642,0.0
277842,4/18/2024 to 4/24/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,237.0,2024-04-18,0.24083769633507845,220.75,6.5138721351025275,4900005642,0.0,0004900005642,0.0
277843,4/25/2024 to 5/1/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,176.0,2024-04-25,-0.2573839662447257,224.25,1.5855039637599155,4900005642,0.0,0004900005642,0.0
277844,5/2/2024 to 5/8/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,224.0,2024-05-02,0.2727272727272727,207.0,-7.692307692307687,4900005642,0.0,0004900005642,0.0
277845,5/9/2024 to 5/15/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,244.0,2024-05-09,0.08928571428571419,220.25,6.4009661835748854,4900005642,0.0,0004900005642,0.0
277846,5/16/2024 to 5/22/2024,POWERADE ZERO FRUIT PUNCH 20 OZ,0004900005642,BEBIDAS,195.0,2024-05-16,-0.2008196721311475,209.75,-4.76730987514189,4900005642,0.0,0004900005642,0.0
339716,3/7/2024 to 3/13/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,280.0,2024-03-07,,280.0,,7298100105,,0007298100105,
339717,3/14/2024 to 3/20/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,193.0,2024-03-14,-0.3107142857142857,236.5,-15.535714285714286,7298100105,0.0,0007298100105,0.0
339718,3/21/2024 to 3/27/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,150.0,2024-03-21,-0.2227979274611399,207.66666666666666,-12.191684284707549,7298100105,0.0,0007298100105,0.0
339719,3/28/2024 to 4/3/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,100.0,2024-03-28,-0.33333333333333337,180.75,-12.96147672552167,7298100105,0.0,0007298100105,0.0
339720,4/4/2024 to 4/10/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,185.0,2024-04-04,0.8500000000000001,157.0,-13.139695712309818,7298100105,0.0,0007298100105,0.0
339721,4/11/2024 to 4/17/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,164.0,2024-04-11,-0.11351351351351346,149.75,-4.617834394904463,7298100105,0.0,0007298100105,0.0
339722,4/18/2024 to 4/24/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,321.0,2024-04-18,0.9573170731707317,192.5,28.547579298831383,7298100105,0.0,0007298100105,0.0
339723,4/25/2024 to 5/1/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,274.0,2024-04-25,-0.14641744548286606,236.0,22.597402597402592,7298100105,0.0,0007298100105,0.0
339724,5/2/2024 to 5/8/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,168.0,2024-05-02,-0.3868613138686131,231.75,-1.8008474576271194,7298100105,0.0,0007298100105,0.0
339725,5/9/2024 to 5/15/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,178.0,2024-05-09,0.059523809523809534,235.25,1.5102481121898492,7298100105,0.0,0007298100105,0.0
339726,5/16/2024 to 5/22/2024,ROVIRA EXPORT SODA CRACKERS 28 OZ,0007298100105,GALLETAS,158.0,2024-05-16,-0.1123595505617978,194.5,-17.321997874601493,7298100105,2.0437956204379715,0007298100105,0.14000000000000057
339859,3/7/2024 to 3/13/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,65.0,2024-03-07,,65.0,,7298100157,,0007298100157,
339860,3/14/2024 to 3/20/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,97.0,2024-03-14,0.49230769230769234,81.0,24.615384615384617,7298100157,0.0,0007298100157,0.0
339861,3/21/2024 to 3/27/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,78.0,2024-03-21,-0.19587628865979378,80.0,-1.2345679012345734,7298100157,0.0,0007298100157,0.0
339862,3/28/2024 to 4/3/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,37.0,2024-03-28,-0.5256410256410257,69.25,-13.437500000000002,7298100157,0.0,0007298100157,0.0
339863,4/4/2024 to 4/10/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,89.0,2024-04-04,1.4054054054054053,75.25,8.664259927797824,7298100157,0.0,0007298100157,0.0
339864,4/11/2024 to 4/17/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,80.0,2024-04-11,-0.101123595505618,71.0,-5.6478405315614655,7298100157,0.0,0007298100157,0.0
339865,4/18/2024 to 4/24/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,97.0,2024-04-18,0.2124999999999999,75.75,6.690140845070425,7298100157,0.0,0007298100157,0.0
339866,4/25/2024 to 5/1/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,61.0,2024-04-25,-0.3711340206185567,81.75,7.920792079207928,7298100157,0.0,0007298100157,0.0
339867,5/2/2024 to 5/8/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,65.0,2024-05-02,0.06557377049180335,75.75,-7.339449541284404,7298100157,0.0,0007298100157,0.0
339868,5/9/2024 to 5/15/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,72.0,2024-05-09,0.10769230769230775,73.75,-2.640264026402639,7298100157,0.0,0007298100157,0.0
339869,5/16/2024 to 5/22/2024,ROVIRA EXPORT SODAS BUTTER 30 OZ,0007298100157,GALLETAS,101.0,2024-05-16,0.4027777777777777,74.75,1.3559322033898313,7298100157,0.0,0007298100157,0.0
401297,3/7/2024 to 3/13/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,139.0,2024-03-07,,139.0,,8939664290,,0008939664290,
401298,3/14/2024 to 3/20/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,130.0,2024-03-14,-0.06474820143884896,134.5,-3.237410071942448,8939664290,0.0,0008939664290,0.0
401299,3/21/2024 to 3/27/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,111.0,2024-03-21,-0.1461538461538462,126.66666666666667,-5.824039653035928,8939664290,0.0,0008939664290,0.0
401300,3/28/2024 to 4/3/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,129.0,2024-03-28,0.16216216216216206,127.25,0.4605263157894779,8939664290,0.0,0008939664290,0.0
401301,4/4/2024 to 4/10/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,271.0,2024-04-04,1.1007751937984498,160.25,25.933202357563843,8939664290,0.0,0008939664290,0.0
401302,4/11/2024 to 4/17/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,231.0,2024-04-11,-0.14760147601476015,185.5,15.756630265210614,8939664290,0.0,0008939664290,0.0
401303,4/18/2024 to 4/24/2024,MISTIC TROPICAL CARROT 64 OZ,0008939664290,JUGOS PET,148.0,2024-04-18,-0.35930735930735935,194.75,4.986522911051217,8939664290,0.0,0008939664290,0.0
